submitted_at,bytes,delay,activity,dst-rse,dst-type,protocol,src-rse,src-type,transfer-endpoint,duration,prediction
2017-06-17 23:52:36,854909600,675,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,700,93.92234802246094
2017-06-17 23:52:36,914700584,2341,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,107,107.83197021484375
2017-06-17 23:52:36,869658195,2784,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,64,97.89826965332031
2017-06-17 23:52:36,907211984,1970,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,27,104.98434448242188
2017-06-17 23:52:36,908872866,1397,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,251,104.38858032226562
2017-06-17 23:52:36,908076656,2279,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,24,106.44195556640625
2017-06-17 23:52:36,867246846,2951,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,62,97.30917358398438
2017-06-17 23:52:36,884184747,1151,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,809,98.99038696289062
2017-06-17 23:52:36,863938701,2797,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,439,96.27105712890625
2017-06-17 23:52:36,720371814,3189,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,45,60.94310760498047
2017-06-17 23:52:36,686976754,3016,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,80,51.81654739379883
2017-06-17 23:52:36,685507301,537,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,141,50.889163970947266
2017-06-17 23:52:36,922013481,2047,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,280,103.44921875
2017-06-17 23:52:36,649562679,2556,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,67,48.92646789550781
2017-06-17 23:52:36,838924308,913,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,299,83.33409118652344
2017-06-17 23:52:36,855147566,2897,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,84,93.31298828125
2017-06-17 23:52:36,875794795,689,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,25,96.93194580078125
2017-06-17 23:52:36,861418570,140,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,282,94.10682678222656
2017-06-17 23:52:36,717729237,2897,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,22,60.17975997924805
2017-06-17 23:52:36,893418504,297,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,169,96.25265502929688
2017-06-17 23:52:36,851212816,1041,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,316,92.615478515625
2017-06-17 23:52:36,869550712,724,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,131,95.52743530273438
2017-06-17 23:52:36,706818658,859,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,50,56.8636474609375
2017-06-17 23:52:36,877148673,1817,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,835,93.05557250976562
2017-06-17 23:52:36,877392371,2462,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,279,97.68989562988281
2017-06-17 23:52:36,883976623,3014,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,101,100.58686828613281
2017-06-17 23:52:36,898168086,2866,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,89,103.96501159667969
2017-06-17 23:52:36,906550065,2407,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,313,105.03242492675781
2017-06-17 23:52:36,671340311,2556,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,56,50.76981735229492
2017-06-17 23:52:36,858447059,1151,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,93,85.91853332519531
2017-06-17 23:52:36,851074161,3189,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,65,90.87808227539062
2017-06-17 23:52:36,611086803,1712,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,104,43.61201095581055
2017-06-17 23:52:36,655786162,2381,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,107,48.06388473510742
2017-06-17 23:52:36,868164158,2714,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,26,92.29835510253906
2017-06-17 23:52:36,856614907,3189,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,49,96.5316162109375
2017-06-17 23:52:36,872817716,3127,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,79,100.00868225097656
2017-06-17 23:52:36,701518374,41,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,24,57.841800689697266
2017-06-17 23:52:36,713242161,786,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,66,57.749393463134766
2017-06-17 23:52:36,654500771,2465,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,233,47.852821350097656
2017-06-17 23:52:36,857060420,1877,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,179,87.25038146972656
2017-06-17 23:52:36,849169861,2255,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,337,91.57513427734375
2017-06-17 23:52:36,854098937,496,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,218,91.55599975585938
2017-06-17 23:52:36,894565061,913,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,42,100.56553649902344
2017-06-17 23:52:36,903503853,1324,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,71,103.33859252929688
2017-06-17 23:52:36,3242829986,2482,Production Input,UKI-SOUTHGRID-SUSX_DATADISK,DISK,srm,NDGF-T1_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,2233,270.2933349609375
2017-06-17 23:52:36,884801515,1205,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,297,120.15115356445312
2017-06-17 23:52:36,910880876,2951,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,56,110.10220336914062
2017-06-17 23:52:36,685143582,2585,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,201,54.14585494995117
2017-06-17 23:52:36,875390640,3043,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,54,93.13272094726562
2017-06-17 23:52:36,828476867,385,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,148,85.94157409667969
2017-06-17 23:52:36,847688370,2156,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,316,90.60165405273438
2017-06-17 23:52:36,732067270,2279,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,260,65.28764343261719
2017-06-17 23:52:36,919697627,1432,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,258,104.39671325683594
2017-06-17 23:52:36,860768504,2315,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,638,94.89315795898438
2017-06-17 23:52:36,695950806,2931,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,70,55.382450103759766
2017-06-17 23:52:36,857728666,1264,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,WUPPERTALPROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,94,88.25914001464844
2017-06-17 23:52:46,2128031,3,User Subscriptions,UKI-LT2-QMUL_SCRATCHDISK,DISK,srm,BNL-OSG2_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,7,29.41167449951172
2017-06-17 23:53:22,838855745,1297,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,96,134.17047119140625
2017-06-17 23:53:22,841603407,1045,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,213,143.08935546875
2017-06-17 23:53:22,641901448,1235,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,118,87.25750732421875
2017-06-17 23:53:22,634924896,646,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,108,78.70452880859375
2017-06-17 23:53:22,710988291,2469,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,19,107.41146850585938
2017-06-17 23:53:22,642075929,2469,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,105,83.85635375976562
2017-06-17 23:53:22,847735526,1160,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,21,137.8341827392578
2017-06-17 23:53:22,931894720,1218,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,187,152.68673706054688
2017-06-17 23:53:22,832726037,1237,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,19,140.22752380371094
2017-06-17 23:53:22,889091767,1278,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,161,147.55848693847656
2017-06-17 23:53:22,502486990,1005,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,153,47.74284362792969
2017-06-17 23:53:22,643755662,1421,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,13,77.09124755859375
2017-06-17 23:53:22,888794986,1320,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,26,141.08355712890625
2017-06-17 23:53:22,673714825,2508,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,114,101.23393249511719
2017-06-17 23:53:22,708603014,834,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,166,109.04365539550781
2017-06-17 23:53:22,904790072,1549,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,230,146.3336944580078
2017-06-17 23:53:22,665434979,882,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,111,99.55882263183594
2017-06-17 23:53:22,677633982,1282,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,102,99.04534912109375
2017-06-17 23:53:22,894151490,1161,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,321,143.24298095703125
2017-06-17 23:53:22,638990549,1283,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,139,94.98469543457031
2017-06-17 23:53:22,894502013,1005,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,30,156.6708984375
2017-06-17 23:53:22,142294570,1073,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,41,29.800439834594727
2017-06-17 23:53:22,886412309,650,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,169,131.26361083984375
2017-06-17 23:53:22,900526928,613,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,211,168.31015014648438
2017-06-17 23:53:22,696501360,628,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,96,122.69343566894531
2017-06-17 23:53:22,914385765,1282,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,15,147.79563903808594
2017-06-17 23:53:22,617061105,1202,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,161,90.9241943359375
2017-06-17 23:53:22,925145770,1263,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,224,148.00396728515625
2017-06-17 23:53:22,614529565,905,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,152,94.40267944335938
2017-06-17 23:53:22,897273017,1801,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,26,130.34425354003906
2017-06-17 23:53:22,930765145,1421,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,153,144.47463989257812
2017-06-17 23:53:22,612433959,1340,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,83,93.03298950195312
2017-06-17 23:53:22,663137732,1296,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,174,75.32061767578125
2017-06-17 23:53:22,596839270,1537,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,203,55.14301300048828
2017-06-17 23:53:22,887974686,1263,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,189,119.50180053710938
2017-06-17 23:53:22,919817924,2434,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,129,129.03500366210938
2017-06-17 23:53:22,862699917,1406,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,17,123.49473571777344
2017-06-17 23:53:22,924713045,995,Data Brokering,UKI-SOUTHGRID-BHAM-HEP_DATADISK,DISK,srm,UKI-NORTHGRID-SHEF-HEP_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,39,129.60519409179688
2017-06-17 23:57:45,21410702,17,Data Consolidation,DESY-HH_DATADISK,DISK,srm,TOKYO-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,23,28.480121612548828
2017-06-17 23:57:45,21785516,2,Data Consolidation,DESY-HH_DATADISK,DISK,srm,TOKYO-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,20,26.61684799194336
2017-06-17 23:57:45,21541310,16,Data Consolidation,DESY-HH_DATADISK,DISK,srm,TOKYO-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,19,26.695825576782227
2017-06-17 23:57:45,21597793,1,Data Consolidation,DESY-HH_DATADISK,DISK,srm,TOKYO-LCG2_DATADISK,DISK,https://fts3.cern.ch:8446,23,26.781282424926758
2017-06-17 23:58:06,1847672,13,User Subscriptions,UAM-LCG2_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,10,26.60875701904297
2017-06-17 23:58:06,1060276,2,User Subscriptions,GOEGRID_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,3,26.467294692993164
2017-06-17 23:58:06,2252727,2,User Subscriptions,PIC_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,3,26.657386779785156
2017-06-17 23:58:06,1703469,2,User Subscriptions,CSCS-LCG2_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,3,26.403682708740234
2017-06-17 23:58:06,2746834,2,User Subscriptions,IN2P3-CC_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,2,26.463714599609375
2017-06-17 23:58:06,1165768,4,User Subscriptions,FZK-LCG2_SCRATCHDISK,DISK,srm,DESY-ZN_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,2,26.42966079711914
2017-06-18 00:00:47,109541770,2926,Data Consolidation,MWT2_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,13,26.580394744873047
2017-06-18 00:00:49,11494742,2949,Data Consolidation,MWT2_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,7,26.64752960205078
2017-06-18 00:00:49,7541528,3123,Data Consolidation,MWT2_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,7,26.656944274902344
2017-06-18 00:01:08,85446225,3,Data Consolidation,WUPPERTALPROD_DATADISK,DISK,srm,MWT2_DATADISK,DISK,https://fts3.cern.ch:8446,43,27.55838394165039
2017-06-18 00:01:08,87406919,2,Data Consolidation,WUPPERTALPROD_DATADISK,DISK,srm,MWT2_DATADISK,DISK,https://fts3.cern.ch:8446,30,27.27585220336914
2017-06-18 00:01:08,84747696,3,Data Consolidation,WUPPERTALPROD_DATADISK,DISK,srm,MWT2_DATADISK,DISK,https://fts3.cern.ch:8446,22,27.24828338623047
2017-06-18 00:01:08,86433580,2,Data Consolidation,WUPPERTALPROD_DATADISK,DISK,srm,MWT2_DATADISK,DISK,https://fts3.cern.ch:8446,33,27.36115837097168
2017-06-18 00:01:08,86977866,4,Data Consolidation,WUPPERTALPROD_DATADISK,DISK,srm,MWT2_DATADISK,DISK,https://fts3.cern.ch:8446,13,27.259075164794922
2017-06-18 00:01:09,2975049,3684,Data Consolidation,UKI-SOUTHGRID-RALPP_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,8,27.049297332763672
2017-06-18 00:01:11,4992639,2609,Data Consolidation,UKI-SOUTHGRID-RALPP_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts3-test.gridpp.rl.ac.uk:8446,8,27.262115478515625
2017-06-18 00:01:29,11955,2,User Subscriptions,TOKYO-LCG2_SCRATCHDISK,DISK,srm,CERN-PROD_SCRATCHDISK,DISK,https://fts3-pilot.cern.ch:8446,10,26.878271102905273
2017-06-18 00:01:30,2485002,1,User Subscriptions,CERN-PROD_SCRATCHDISK,DISK,gsiftp,BNL-OSG2_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,5,26.449207305908203
2017-06-18 00:01:30,2492160,12,User Subscriptions,CERN-PROD_SCRATCHDISK,DISK,gsiftp,BNL-OSG2_SCRATCHDISK,DISK,https://fts3.cern.ch:8446,5,26.424518585205078
2017-06-18 00:03:12,6484240,2877,Data Consolidation,MWT2_DATADISK,DISK,srm,CERN-PROD_DATADISK,DISK,https://fts.usatlas.bnl.gov:8446,7,26.586971282958984
