,Unnamed: 0,account,activity,bytes,checksum-adler,checksum-md5,dst-rse,dst-type,dst-url,duration,guid,name,previous-request-id,protocol,reason,request-id,scope,src-rse,src-type,src-url,started_at,submitted_at,tool-id,transfer-endpoint,transfer-id,transfer-link,transferred_at
541,541,,Express,1245462091,7e03a910,,BNL-OSG2_DATADISK,DISK,srm://dcsrm.usatlas.bnl.gov:8443/srm/managerv2?SFN=/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/10/65/DAOD_EGAM5.11506930._000028.pool.root.1,67,,DAOD_EGAM5.11506930._000028.pool.root.1,,srm,,463be137813c46c7a98aa644fe5f1919,data16_13TeV,DESY-ZN_DATADISK,DISK,srm://lcg-se0.ifh.de:8443/srm/managerv2?SFN=/pnfs/ifh.de/data/atlas/atlasdatadisk/rucio/data16_13TeV/10/65/DAOD_EGAM5.11506930._000028.pool.root.1,2017-06-18 01:06:28,2017-06-18 01:03:49,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,bbbb853e-fe49-5ee3-bd7f-7c2c3b86af07,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/bbbb853e-fe49-5ee3-bd7f-7c2c3b86af07,2017-06-18 01:07:35
542,542,,Express,34486089,1a3819ae,,INFN-T1_DATADISK,DISK,srm://storm-fe.cr.cnaf.infn.it:8444/srm/managerv2?SFN=/atlas/atlasdatadisk/rucio/data16_13TeV/72/76/DAOD_FTAG2.11507791._000010.pool.root.1,62,,DAOD_FTAG2.11507791._000010.pool.root.1,,srm,,82dc321300184257ae14edf8d57dc8a8,data16_13TeV,IN2P3-CC_DATADISK,DISK,srm://ccsrm.in2p3.fr:8443/srm/managerv2?SFN=/pnfs/in2p3.fr/data/atlas/atlasdatadisk/rucio/data16_13TeV/72/76/DAOD_FTAG2.11507791._000010.pool.root.1,2017-06-18 01:04:06,2017-06-18 01:03:06,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,d3946e06-d995-578e-8daf-24809f64cf99,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/d3946e06-d995-578e-8daf-24809f64cf99,2017-06-18 01:05:08
543,543,,Express,144807203,da14637e,,BNL-OSG2_DATADISK,DISK,srm://dcsrm.usatlas.bnl.gov:8443/srm/managerv2?SFN=/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/95/80/DAOD_EGAM1.11507068._000260.pool.root.1,9,,DAOD_EGAM1.11507068._000260.pool.root.1,,srm,,26a622d740334a51ae6506ca5f0e17d6,data16_13TeV,CA-VICTORIA-WESTGRID-T2_DATADISK,DISK,srm://charon01.westgrid.ca:8443/srm/managerv2?SFN=/pnfs/westgrid.uvic.ca/data/atlas/atlasdatadisk/rucio/data16_13TeV/95/80/DAOD_EGAM1.11507068._000260.pool.root.1,2017-06-18 01:05:54,2017-06-18 01:03:05,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,6d4e3f32-336b-5452-906e-7022708b2f3a,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/6d4e3f32-336b-5452-906e-7022708b2f3a,2017-06-18 01:06:03
544,544,,T0 Export,4573484070,5cdc8f04,,UKI-SOUTHGRID-RALPP_DATADISK,DISK,srm://heplnx204.pp.rl.ac.uk:8443/srm/managerv2?SFN=/pnfs/pp.rl.ac.uk/data/atlas/atlasdatadisk/rucio/data17_13TeV/4c/2d/data17_13TeV.00325030.physics_Main.merge.AOD.f830_m1812._lb0130._0003.1,249,,data17_13TeV.00325030.physics_Main.merge.AOD.f830_m1812._lb0130._0003.1,,srm,,0f61d07fb34f4c3a84c0082e86ec4360,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/physics_Main/00325030/data17_13TeV.00325030.physics_Main.merge.AOD.f830_m1812/data17_13TeV.00325030.physics_Main.merge.AOD.f830_m1812._lb0130._0003.1,2017-06-18 00:49:53,2017-06-17 22:10:46,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,c34e9752-00e9-5ff4-8c4d-d5711768df4c,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/c34e9752-00e9-5ff4-8c4d-d5711768df4c,2017-06-18 00:54:02
545,545,,Data Consolidation,108356919,07f58de1,,HEPHY-UIBK_DATADISK,DISK,srm://grid01.uibk.ac.at:8446/srm/managerv2?SFN=/dpm/uibk.ac.at/home/atlas/dq2/atlasdatadisk/rucio/data16_13TeV/cf/05/DAOD_EGAM8.11506834._000099.pool.root.1,33,,DAOD_EGAM8.11506834._000099.pool.root.1,,srm,,a0f428e655ae4c689f3afa303e2902b9,data16_13TeV,BNL-OSG2_DATADISK,DISK,srm://dcsrm.usatlas.bnl.gov:8443/srm/managerv2?SFN=/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/cf/05/DAOD_EGAM8.11506834._000099.pool.root.1,2017-06-18 00:35:39,2017-06-18 00:35:37,rucio-conveyor,https://fts3.cern.ch:8446,91387a18-e48f-5bfe-aaad-98ce1b7a63bd,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/91387a18-e48f-5bfe-aaad-98ce1b7a63bd,2017-06-18 00:36:12
546,546,,Express,1618556619,cbac682e,,FZK-LCG2_DATADISK,DISK,srm://atlassrm-fzk.gridka.de:8443/srm/managerv2?SFN=/pnfs/gridka.de/atlas/disk-only/atlasdatadisk/rucio/data16_13TeV/f3/75/DAOD_EGAM5.11506882._000030.pool.root.1,83,,DAOD_EGAM5.11506882._000030.pool.root.1,,srm,,22b495914576411d8d9784b6e8cb6dd0,data16_13TeV,TRIUMF-LCG2_DATADISK,DISK,srm://srm.triumf.ca:8443/srm/managerv2?SFN=/atlas/atlasdatadisk/rucio/data16_13TeV/f3/75/DAOD_EGAM5.11506882._000030.pool.root.1,2017-06-18 01:05:16,2017-06-18 01:03:50,rucio-conveyor,https://fts3.cern.ch:8446,54035625-64f2-56c4-b4df-ee87f94fabf1,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/54035625-64f2-56c4-b4df-ee87f94fabf1,2017-06-18 01:06:39
547,547,,Express,428450710,3ee6d0e1,,BNL-OSG2_DATADISK,DISK,srm://dcsrm.usatlas.bnl.gov:8443/srm/managerv2?SFN=/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/59/55/DAOD_EGAM5.11506999._000019.pool.root.1,12,,DAOD_EGAM5.11506999._000019.pool.root.1,,srm,,044b082d71174069a98ca7e7cdb39a27,data16_13TeV,TRIUMF-LCG2_DATADISK,DISK,srm://srm.triumf.ca:8443/srm/managerv2?SFN=/atlas/atlasdatadisk/rucio/data16_13TeV/59/55/DAOD_EGAM5.11506999._000019.pool.root.1,2017-06-18 01:05:03,2017-06-18 01:03:48,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,62a6f13b-0e44-5b82-be5f-1b6c72f029ea,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/62a6f13b-0e44-5b82-be5f-1b6c72f029ea,2017-06-18 01:05:15
548,548,,Express,276897849,770b4575,,BNL-OSG2_DATADISK,DISK,srm://dcsrm.usatlas.bnl.gov:8443/srm/managerv2?SFN=/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/68/7d/DAOD_EGAM1.11506962._000034.pool.root.1,17,,DAOD_EGAM1.11506962._000034.pool.root.1,,srm,,b4c1fccf3ca64c818c52157b5c6fea40,data16_13TeV,INFN-MILANO-ATLASC_DATADISK,DISK,srm://t2cmcondor.mi.infn.it:8444/srm/managerv2?SFN=/atlas/atlasdatadisk/rucio/data16_13TeV/68/7d/DAOD_EGAM1.11506962._000034.pool.root.1,2017-06-18 01:03:25,2017-06-18 01:03:04,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,cac4c576-5bb8-5610-b56e-de646fb7410a,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/cac4c576-5bb8-5610-b56e-de646fb7410a,2017-06-18 01:03:42
549,549,,Express,25392054,b9bb890f,,FZK-LCG2_DATADISK,DISK,srm://atlassrm-fzk.gridka.de:8443/srm/managerv2?SFN=/pnfs/gridka.de/atlas/disk-only/atlasdatadisk/rucio/data16_13TeV/b1/80/DAOD_TOPQ3.11507706._000005.pool.root.1,8,,DAOD_TOPQ3.11507706._000005.pool.root.1,,srm,,0c807200a8ae41c48abfee1a3500cc21,data16_13TeV,UKI-LT2-RHUL_DATADISK,DISK,srm://se2.ppgrid1.rhul.ac.uk:8446/srm/managerv2?SFN=/dpm/ppgrid1.rhul.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/b1/80/DAOD_TOPQ3.11507706._000005.pool.root.1,2017-06-18 01:03:53,2017-06-18 01:03:50,rucio-conveyor,https://fts3.cern.ch:8446,9d1ca033-2ac2-53d9-8f6e-5e9d663a2975,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/9d1ca033-2ac2-53d9-8f6e-5e9d663a2975,2017-06-18 01:04:01
550,550,,Data Consolidation,9871597,fdc6c437,,NDGF-T1_DATADISK,DISK,srm://srm.ndgf.org:8443/srm/managerv2?SFN=/atlas/disk/atlasdatadisk/rucio/mc15_13TeV/0f/8b/EVNT.11330849._020293.pool.root.1,7,,EVNT.11330849._020293.pool.root.1,,srm,,15382557f23747c78459bbc91adde095,mc15_13TeV,INFN-ROMA1_DATADISK,DISK,srm://grid-cert-03.roma1.infn.it:8446/srm/managerv2?SFN=/dpm/roma1.infn.it/home/atlas/atlasdatadisk/rucio/mc15_13TeV/0f/8b/EVNT.11330849._020293.pool.root.1,2017-06-18 00:29:44,2017-06-18 00:29:37,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,e9607c23-4703-5c8e-8cdb-7ddf0caf5839,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/e9607c23-4703-5c8e-8cdb-7ddf0caf5839,2017-06-18 00:29:51
551,551,,T0 Export,2621161652,edbf646f,,INFN-T1_DATATAPE,TAPE,srm://storm-fe.cr.cnaf.infn.it:8444/srm/managerv2?SFN=/atlas/atlasdatatape/data17_13TeV/RAW/other/data17_13TeV.00327057.physics_Main.daq.RAW/data17_13TeV.00327057.physics_Main.daq.RAW._lb0110._SFO-2._0004.data,644,,data17_13TeV.00327057.physics_Main.daq.RAW._lb0110._SFO-2._0004.data,,srm,,0afcd1663a0646bbaf82d66110266f7f,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/physics_Main/00327057/data17_13TeV.00327057.physics_Main.daq.RAW/data17_13TeV.00327057.physics_Main.daq.RAW._lb0110._SFO-2._0004.data,2017-06-18 00:43:23,2017-06-17 20:50:00,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,3bd68d29-4810-50df-bb41-70d34d9df920,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/3bd68d29-4810-50df-bb41-70d34d9df920,2017-06-18 00:54:07
552,552,,Express,69116309,a0c90f76,,UKI-NORTHGRID-MAN-HEP_DATADISK,DISK,srm://bohr3226.tier2.hep.manchester.ac.uk:8446/srm/managerv2?SFN=/dpm/tier2.hep.manchester.ac.uk/home/atlas/atlasdatadisk/rucio/data16_13TeV/17/5c/DAOD_STDM7.11507720._000001.pool.root.1,9,,DAOD_STDM7.11507720._000001.pool.root.1,,srm,,bdf4129b35e84fcfa8a20b5444796459,data16_13TeV,UKI-LT2-QMUL_DATADISK,DISK,srm://se03.esc.qmul.ac.uk:8444/srm/managerv2?SFN=/atlas/atlasdatadisk/rucio/data16_13TeV/17/5c/DAOD_STDM7.11507720._000001.pool.root.1,2017-06-18 01:03:09,2017-06-18 01:03:06,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,58b08100-0f7b-5a90-b4d6-90df9c526a94,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/58b08100-0f7b-5a90-b4d6-90df9c526a94,2017-06-18 01:03:18
553,553,,T0 Export,2622099492,acdc6c84,,RAL-LCG2_DATATAPE,TAPE,srm://srm-atlas.gridpp.rl.ac.uk:8443/srm/managerv2?SFN=/castor/ads.rl.ac.uk/prod/atlas/raw/atlasdatatape/data17_13TeV/RAW/other/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0239._SFO-8._0001.1,193,,data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0239._SFO-8._0001.1,,srm,,25bfcf460c444bd4b3b5836183dae0eb,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/calibration_PixelBeam/00327057/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW/data17_13TeV.00327057.calibration_PixelBeam.merge.RAW._lb0239._SFO-8._0001.1,2017-06-18 00:48:29,2017-06-18 00:33:42,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,b6515885-b9fc-5f5c-ab3a-ee917647077d,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/b6515885-b9fc-5f5c-ab3a-ee917647077d,2017-06-18 00:51:42
554,554,,Express,25161062,7c7cc1ca,,PIC_DATADISK,DISK,srm://srmatlas.pic.es:8443/srm/managerv2?SFN=/pnfs/pic.es/data/atlas/atlasdatadisk/rucio/data16_13TeV/88/b3/DAOD_STDM4.11507782._000006.pool.root.1,16,,DAOD_STDM4.11507782._000006.pool.root.1,,srm,,118e96ccae454c31a4c4b09c3363985e,data16_13TeV,NET2_DATADISK,DISK,srm://atlas.bu.edu:8443/srm/v2/server?SFN=/gpfs1/atlasdatadisk/rucio/data16_13TeV/88/b3/DAOD_STDM4.11507782._000006.pool.root.1,2017-06-18 01:03:07,2017-06-18 01:03:06,rucio-conveyor,https://fts3.cern.ch:8446,91cc2833-adfb-5832-85a5-f74313022d12,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/91cc2833-adfb-5832-85a5-f74313022d12,2017-06-18 01:03:23
555,555,,Express,1601444079,3d5f3511,,FZK-LCG2_DATADISK,DISK,srm://atlassrm-fzk.gridka.de:8443/srm/managerv2?SFN=/pnfs/gridka.de/atlas/disk-only/atlasdatadisk/rucio/data16_13TeV/52/e6/DAOD_EGAM5.11506882._000012.pool.root.1,27,,DAOD_EGAM5.11506882._000012.pool.root.1,,srm,,f25f8bc975724358ad9f3517302762e5,data16_13TeV,TRIUMF-LCG2_DATADISK,DISK,srm://srm.triumf.ca:8443/srm/managerv2?SFN=/atlas/atlasdatadisk/rucio/data16_13TeV/52/e6/DAOD_EGAM5.11506882._000012.pool.root.1,2017-06-18 01:05:16,2017-06-18 01:03:50,rucio-conveyor,https://fts3.cern.ch:8446,54035625-64f2-56c4-b4df-ee87f94fabf1,https://fts3.cern.ch:8449/fts3/ftsmon/#/job/54035625-64f2-56c4-b4df-ee87f94fabf1,2017-06-18 01:05:43
556,556,,Express,109790169,ce059cab,,BNL-OSG2_DATADISK,DISK,srm://dcsrm.usatlas.bnl.gov:8443/srm/managerv2?SFN=/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/b1/83/DAOD_EGAM1.11507068._000246.pool.root.1,10,,DAOD_EGAM1.11507068._000246.pool.root.1,,srm,,5ad4752f52354829be7cc6cac26eb1f3,data16_13TeV,CA-VICTORIA-WESTGRID-T2_DATADISK,DISK,srm://charon01.westgrid.ca:8443/srm/managerv2?SFN=/pnfs/westgrid.uvic.ca/data/atlas/atlasdatadisk/rucio/data16_13TeV/b1/83/DAOD_EGAM1.11507068._000246.pool.root.1,2017-06-18 01:07:27,2017-06-18 01:03:05,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,6d4e3f32-336b-5452-906e-7022708b2f3a,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/6d4e3f32-336b-5452-906e-7022708b2f3a,2017-06-18 01:07:37
557,557,,T0 Export,2621627872,6371bd28,,INFN-T1_DATATAPE,TAPE,srm://storm-fe.cr.cnaf.infn.it:8444/srm/managerv2?SFN=/atlas/atlasdatatape/data17_13TeV/RAW/other/data17_13TeV.00327057.physics_Main.daq.RAW/data17_13TeV.00327057.physics_Main.daq.RAW._lb0103._SFO-2._0003.data,56,,data17_13TeV.00327057.physics_Main.daq.RAW._lb0103._SFO-2._0003.data,,srm,,2c5561823a1f46f3a576c0819f3054eb,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/physics_Main/00327057/data17_13TeV.00327057.physics_Main.daq.RAW/data17_13TeV.00327057.physics_Main.daq.RAW._lb0103._SFO-2._0003.data,2017-06-18 01:00:26,2017-06-17 20:50:00,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,c223d02a-fcec-5915-9456-d5bd6e319d51,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/c223d02a-fcec-5915-9456-d5bd6e319d51,2017-06-18 01:01:22
558,558,,T0 Export,6831736,5fc4fad7,,INFN-T1_DATATAPE,TAPE,srm://storm-fe.cr.cnaf.infn.it:8444/srm/managerv2?SFN=/atlas/atlasdatatape/data17_13TeV/RAW/other/data17_13TeV.00327057.physics_Main.daq.RAW/data17_13TeV.00327057.physics_Main.daq.RAW._lb0109._SFO-3._0001.data,5,,data17_13TeV.00327057.physics_Main.daq.RAW._lb0109._SFO-3._0001.data,,srm,,a37b4bc0bb19477a9a6fba04ac379e18,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/physics_Main/00327057/data17_13TeV.00327057.physics_Main.daq.RAW/data17_13TeV.00327057.physics_Main.daq.RAW._lb0109._SFO-3._0001.data,2017-06-18 00:56:51,2017-06-17 20:50:00,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,377bf26b-87c1-5ab5-8b9f-118a4ce6f82e,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/377bf26b-87c1-5ab5-8b9f-118a4ce6f82e,2017-06-18 00:56:56
559,559,,T0 Export,2620919316,05dfbe3c,,INFN-T1_DATATAPE,TAPE,srm://storm-fe.cr.cnaf.infn.it:8444/srm/managerv2?SFN=/atlas/atlasdatatape/data17_13TeV/RAW/other/data17_13TeV.00327057.physics_Main.daq.RAW/data17_13TeV.00327057.physics_Main.daq.RAW._lb0100._SFO-8._0001.data,35,,data17_13TeV.00327057.physics_Main.daq.RAW._lb0100._SFO-8._0001.data,,srm,,b12900f2a8f445de8641864ece376d48,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/physics_Main/00327057/data17_13TeV.00327057.physics_Main.daq.RAW/data17_13TeV.00327057.physics_Main.daq.RAW._lb0100._SFO-8._0001.data,2017-06-18 00:59:45,2017-06-17 20:50:00,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,c223d02a-fcec-5915-9456-d5bd6e319d51,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/c223d02a-fcec-5915-9456-d5bd6e319d51,2017-06-18 01:00:20
560,560,,T0 Export,2620886672,00850159,,INFN-T1_DATATAPE,TAPE,srm://storm-fe.cr.cnaf.infn.it:8444/srm/managerv2?SFN=/atlas/atlasdatatape/data17_13TeV/RAW/other/data17_13TeV.00327057.physics_Main.daq.RAW/data17_13TeV.00327057.physics_Main.daq.RAW._lb0094._SFO-4._0004.data,224,,data17_13TeV.00327057.physics_Main.daq.RAW._lb0094._SFO-4._0004.data,,srm,,9dfbcde4d0444c0b96d83abe01b2a963,data17_13TeV,CERN-PROD_TZDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlastier0/rucio/data17_13TeV/physics_Main/00327057/data17_13TeV.00327057.physics_Main.daq.RAW/data17_13TeV.00327057.physics_Main.daq.RAW._lb0094._SFO-4._0004.data,2017-06-18 00:57:34,2017-06-17 20:50:00,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,c223d02a-fcec-5915-9456-d5bd6e319d51,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/c223d02a-fcec-5915-9456-d5bd6e319d51,2017-06-18 01:01:18
